,Abundance: 126,Abundance: 127N,Abundance: 127C,Abundance: 128N,Abundance: 128C,Abundance: 129N,Abundance: 129C,Abundance: 130N,Abundance: 130C,Abundance: 131N,Abundance: 131C,Abundance: 132C,p_value0Control_Mix2,fold_change0Control_Mix2,q_value0Control_Mix2,Gene_Symbol,Protein_Name,Organism,Mass
P66817,16.798501149197104,14.97689648535847,18.36841154096633,23.192659776913484,23.749753070102443,25.911849666395113,32.43518337047389,28.83017275063094,34.4,38.9987011818573,35.11309759528788,35.62998980322603,1.9909945283338151e-16,0.9330831858211499,1.3886794907071602e-14,,,,
P67080,18.712254444675256,16.193769324793845,23.878935003256228,23.656512972451754,32.06549294058649,26.549679812029453,27.59835778014006,24.745243641549717,44.5,39.49655694162569,32.51212740304434,42.692504485825395,0.024633706817383548,0.6901260985727594,0.2301744461902779,,,,
P67087,20.98040649857529,19.28275422489903,20.358322791237683,29.454677916680126,22.153131014969503,25.832120898190823,29.684831564205627,34.6433410981696,47.5,38.666797342011705,28.95746814031149,39.994465168877326,2.4132559366240497e-05,0.8560863472738243,0.00039008432639809916,,,,
P67095,59.25547240813831,49.049335989548986,83.19359727096,103.98042466649545,91.0739830615413,79.48958189967979,126.04198450105201,113.27822644798313,162.3,151.59707884947505,111.84171826647253,161.80300491932712,6.01914569448265e-05,1.0868559129485693,0.0009370402910672639,,,,
P67660,30.620052727650425,29.860187367683448,36.81335813002002,33.24281234690933,34.72652969914138,37.71170736063043,39.35848274487328,39.59238982647955,47.0,47.46224909791995,39.10125189006133,39.43898648597625,0.012629088484511546,0.26433042496498865,0.12917836696974974,,,,
P67775,375.8753231822458,591.9618335837936,392.77786678433,497.48255221479417,443.7278794890288,504.20473012394683,415.2082830290487,404.80076344414505,414.5,249.34275968400252,460.1983260142916,509.0565358300556,0.3749286133468487,-0.12077548825160637,0.9999874507963832,PPP2CA,Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform (PP2A-alpha) (EC 3.1.3.16) (Replication protein C) (RP-C),Homo sapiens (Human),"35,594"
P67809,1569.844740305559,1723.7471798617266,1597.2099185351096,1686.1063657816103,1588.5724189383084,1687.7782941166715,1726.746735749175,1620.8527366860167,1575.1999999999994,1592.225695699276,1622.7453029407488,1594.3825281211966,0.9846547429499213,0.0023816356916406076,0.9999874507963832,YBX1,Y-box-binding protein 1 (YB-1) (CCAAT-binding transcription factor I subunit A) (CBF-A) (DNA-binding protein B) (DBPB) (Enhancer factor I subunit A) (EFI-A) (Nuclease-sensitive element-binding protein 1) (Y-box transcription factor),Homo sapiens (Human),"35,924"
P67812,1974.7098819267148,2118.669219060023,2030.245220613391,2028.1207886251611,1902.3751786908947,1903.1256970364657,1911.2099862040632,1825.020635811057,1866.5000000000002,1763.4880770596026,1923.7642531897359,1941.1599344465817,0.559517069094924,-0.14695940225833434,0.9999874507963832,SEC11A,Signal peptidase complex catalytic subunit SEC11A (EC 3.4.21.89) (Endopeptidase SP18) (Microsomal signal peptidase 18 kDa subunit) (SPase 18 kDa subunit) (SEC11 homolog A) (SEC11-like protein 1) (SPC18),Homo sapiens (Human),"20,625"
P67870,1870.1622481922602,1957.293159430285,1792.0681509655276,1805.0074015712535,1807.1765886535936,1894.2758037657893,1808.024373610275,1587.1520715360969,1753.4,1729.1360296355833,1944.658713734092,1803.9566997700167,0.3073847129132079,-0.1405141518352128,0.9999874507963832,CSNK2B,Casein kinase II subunit beta (CK II beta) (Phosvitin) (Protein G5a),Homo sapiens (Human),"24,942"
P67910,638.7683221795961,645.5978441219833,730.7566391381107,1023.3374582233462,969.681794817404,883.2352941671542,1151.4490096518227,1181.801413788806,1561.7,1419.1378432197987,1156.7381434971135,1539.8662630993342,1.5459356624576812e-06,0.8635606475665389,3.0296234730199422e-05,,,,
P67936,5726.516898084103,5522.0753397547005,5821.485362668842,5387.036395249616,5455.657562389247,5294.388852606053,5659.560139277862,5451.652121384975,5469.5,5487.449160127166,5246.763770800092,5248.400658342019,0.6080730461550397,-0.07820541228852684,0.9999874507963832,TPM4,Tropomyosin alpha-4 chain (TM30p1) (Tropomyosin-4),Homo sapiens (Human),"28,522"
P68032,3544.200223473853,3392.173448330659,3575.717446641446,3260.1921848407296,3250.3233487368775,3570.5731552610423,3359.2227923455707,3436.3680566855573,3448.8,3402.844118016953,3337.738348699736,3459.045112522545,0.6925970919427965,-0.05526810599409313,0.9999874507963832,ACTC1,"Actin, alpha cardiac muscle 1 (Alpha-cardiac actin) [Cleaved into: Actin, alpha cardiac muscle 1, intermediate form]",Homo sapiens (Human),"42,019"
P68036,1338.280591552703,1356.9068215734774,1177.5682498721167,1356.6932880835159,1431.7043020214974,1467.0890637271893,1272.8438479974561,1506.9460596058673,1398.1,1290.0272495198626,1448.4803000604313,1286.7266918915593,0.6660348712982482,0.1490398159535675,0.9999874507963832,UBE2L3,Ubiquitin-conjugating enzyme E2 L3 (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme L3) (L-UBC) (UbcH7) (Ubiquitin carrier protein L3) (Ubiquitin-conjugating enzyme E2-F1) (Ubiquitin-protein ligase L3),Homo sapiens (Human),"17,862"
P68066,736.8658985107726,775.3352099264013,883.8267353128299,1251.6305392940978,1232.2595969678082,1093.0814120808523,1446.7798898145586,1469.631803320991,2049.2999999999997,1988.518880474915,1444.9256407976986,2040.4319104907593,0.0003684578724014448,0.9769310479164787,0.005115673720583069,,,,
P68104,8250.119577054624,8370.493840063817,8823.649158943612,8332.813422381323,8527.09271503227,8510.886548271834,9031.396614045285,8560.440286053828,8982.599999999999,9344.752610852702,8856.130106576462,8993.993417143958,0.34535015359852994,0.07488558386767923,0.9999874507963832,EEF1A1,Elongation factor 1-alpha 1 (EF-1-alpha-1) (Elongation factor Tu) (EF-Tu) (Eukaryotic elongation factor 1 A-1) (eEF1A-1) (Leukocyte receptor cluster member 7),Homo sapiens (Human),"50,141"
P68187,119.8576600982798,116.72618698276256,123.14489237256178,165.5955908071623,168.97583416823585,145.26581566822122,197.55113146402658,192.14878078485907,255.69999999999996,253.74048556195666,209.89829451405421,263.53495798778096,0.0011052038992588845,0.8625659355381831,0.014086181495877982,,,,
P68363,192.50940557476517,212.67193009209026,213.76238930799568,193.89063573499675,200.57564567607528,200.67730957020467,207.98350038435447,198.1190617904393,211.90000000000003,215.98642377952035,215.10023489854137,205.60646677095463,0.9352623046961337,-0.034197973158934726,0.9999874507963832,TUBA1B,Tubulin alpha-1B chain (Alpha-tubulin ubiquitous) (Tubulin K-alpha-1) (Tubulin alpha-ubiquitous chain) [Cleaved into: Detyrosinated tubulin alpha-1B chain],Homo sapiens (Human),"50,152"
P68366,1710.6119271507298,1704.7452424459277,1644.6616483492728,1521.9023345610628,1748.5007281274577,1605.0198327206156,1639.6838751231664,1683.6977999026512,1608.6,1646.0770937142236,1510.0365946101954,1539.469492611548,0.8690323236767298,-0.04091510601033438,0.9999874507963832,TUBA4A,Tubulin alpha-4A chain (Alpha-tubulin 1) (Testis-specific alpha-tubulin) (Tubulin H2-alpha) (Tubulin alpha-1 chain),Homo sapiens (Human),"49,924"
P68371,1153.7805979182722,1162.7688008820182,1016.0792984077875,1036.866509759879,1071.0672953183455,1101.8515765833247,1250.3668349600225,1119.3491322172758,989.8,1267.8726682101692,911.2065573493226,986.8475572225366,0.9863485476145554,0.007110980964751853,0.9999874507963832,TUBB4B,Tubulin beta-4B chain (Tubulin beta-2 chain) (Tubulin beta-2C chain),Homo sapiens (Human),"49,831"
P68400,2672.09575874929,2664.109067936171,2756.7924321066967,2702.7179526696514,2701.5510432038936,2627.6210137088724,2776.1482094166995,2669.1083911394758,2742.3,2729.2452750503203,2714.9793856702227,2680.8194777781405,0.9581458581349367,0.008087990381326765,0.9999874507963832,CSNK2A1,Casein kinase II subunit alpha (CK II alpha) (EC 2.7.11.1),Homo sapiens (Human),"45,144"
P68402,829.2930947071989,757.2693285409375,834.8443045369197,761.4923293419927,789.2635025873819,773.2095940452302,785.2728605483151,800.5675490508988,797.4,798.5606386684992,751.0734925135282,758.3077562575234,0.9637231673486679,-0.007680212385625322,0.9999874507963832,PAFAH1B2,Platelet-activating factor acetylhydrolase IB subunit alpha2 (EC 3.1.1.47) (PAF acetylhydrolase 30 kDa subunit) (PAF-AH 30 kDa subunit) (PAF-AH subunit beta) (PAFAH subunit beta),Homo sapiens (Human),"25,569"
P68431,208.10295094532788,169.8005639027516,209.7060317593656,194.04525346684284,201.3739567036417,215.1879453833859,197.64597118148413,203.53944849287402,181.1,200.55289522670014,216.92091403311184,194.5762472104905,0.7888995116425647,-0.09123837072711322,0.9999874507963832,H3C1,Histone H3.1 (Histone H3/a) (Histone H3/b) (Histone H3/c) (Histone H3/d) (Histone H3/f) (Histone H3/h) (Histone H3/i) (Histone H3/j) (Histone H3/k) (Histone H3/l),Homo sapiens (Human),"15,404"
P68679,222.8459392956781,228.11685459261616,257.8465770063149,363.5062875701573,414.52300106388884,333.66489493496476,495.34784428065814,492.78385194743294,668.3,636.0937090640809,482.479970661178,644.0378557750166,4.630541279625136e-12,1.161058939492791,1.8393423612071504e-10,,,,
P68767,89.52112637736687,83.1217754937395,112.35345059224404,150.36574422032243,149.94942134456835,129.55924833197557,163.12431402694466,179.5797681415322,230.20000000000002,227.0222264543863,178.6866522071317,219.8108502337107,5.149727433742499e-10,0.8936074912330648,1.541090730003076e-08,,,,
P68919,1028.394317188611,1053.1566397298009,1159.8886537639366,1679.7670387759204,1642.8575688128285,1482.1578009178008,1941.8432149428443,1947.0186147803483,2813.9000000000005,2705.4311745413984,1979.5117143101556,2797.3112929922518,1.212559147260478e-07,1.016619689053032,2.782603348816921e-06,,,,
P69054,22.75240029068469,31.732299428353254,18.82762182949049,38.80905069336857,30.269293128561934,41.45895946623219,28.92611382454542,35.11467907229436,47.1,23.48219666907578,39.274649902877556,56.34140926568036,0.043984638913952864,0.6051174073582812,0.3700056329532711,,,,
P69222,177.05761970757118,156.88299068412996,190.26612954517623,270.1171775351191,229.24831674950423,262.1481898557143,279.0184487600414,380.0555198025953,366.3,388.5764204992292,263.47828047427134,364.8701405684483,0.0825981403948976,1.033271097982896,0.6002086362739975,,,,
P69411,120.49557786343917,122.71694557690597,154.6007971364666,192.653693880228,182.81322531272133,168.3871584474661,213.7687231492635,203.77511747993637,294.8,257.55737972018096,234.52081233395984,285.91281349893853,0.0004993940405614851,0.8833125175395935,0.006858344823711062,,,,
P69428,109.72185560741401,116.63258137972907,123.83370780534801,177.19192069561902,171.96950052161012,152.0427609655861,208.36285925418454,198.66895609358488,278.90000000000003,255.7319086010302,192.81859025165497,268.2168497436614,0.46026708632671187,0.9433360536991712,0.9999874507963832,,,,
P69441,1024.4959308459702,1038.0861376414086,1209.8660401649825,1731.3320523465916,1711.5788431025087,1424.4341727378928,2017.0511108866629,1987.0037862519316,2906.1,2661.9517715216252,2079.9091637307565,2904.3599705970437,1.1987617539266704e-08,1.0432250361851556,3.1231269459654254e-07,,,,
P69451,60.95658644856334,63.277387650639525,78.75456448189314,98.33687745411318,85.15317627375666,79.64903943608837,110.48827083801775,112.02132518365046,134.0,141.63996365410725,103.17181762566071,130.77555277442428,0.09581363104732571,0.7897387762862037,0.6553341177921469,,,,
P69503,210.9381410127029,201.90728574323887,242.15689214840611,312.4051271950246,298.0361169581482,293.7207820646142,390.739635925007,343.99816478205145,493.20000000000005,432.3877273588476,395.4341682274273,493.0270081234818,0.382063360671863,0.5031267443638319,0.9999874507963832,,,,
P69741,27.146944895115997,23.495006361406098,28.317967792323092,43.60220038059735,42.37701037998671,39.22655395651199,49.79085166520113,52.08284614078559,69.1,67.04457564881,52.01940384487094,68.4825861919467,6.521883188890058e-11,1.103504317029557,2.2219554341226204e-09,,,,
P69776,1283.2070244939428,1200.4918589045146,1234.28072050485,1928.005807254818,1879.423736648359,1668.723118515845,1863.03140973564,2044.1142374500484,2782.5999999999995,2309.137989765759,2069.505282961782,2649.3159010478935,0.002904741726331204,0.9131250680163434,0.03359034231310941,,,,
P69783,676.3345905723156,671.9010185743944,785.6322686167474,1078.6132973583235,1121.5604678119248,976.6774105025852,1224.191072941745,1288.402352270022,1839.9000000000003,1657.8596800287426,1247.5120032064133,1794.9103326484847,0.00047626479353519264,0.9386733416370324,0.0065508595359235035,,,,
P69786,591.20800879938,592.6170728050279,655.2165466758864,991.0223522675133,926.5064734098507,845.7627731111365,1114.36668012593,1119.5848012043382,1601.6000000000001,1461.7045106799962,1170.7833825352286,1423.215739690109,2.9939595237970025e-23,0.9956820872657725,4.2096021367926745e-21,,,,
P69797,276.85631007917254,259.8491540209694,313.4875569658254,444.60328792343154,413.52511227943074,375.36304070580985,478.2766951383034,491.84117599918335,696.8000000000001,624.7260025493694,519.3270483846283,678.0807636270968,4.839021872288334e-25,0.9446276610920622,7.937788100875939e-23,,,,
P69805,57.979636877819544,49.517364004716434,65.36093106660519,73.28880489504661,74.10987372575384,58.91955970297228,84.59702797211317,75.64974484702341,111.5,102.30935863240435,81.58376503003926,109.58800872662616,0.0015348951549686391,0.6423348841071826,0.01883116521151275,,,,
P69828,95.12062676043257,97.34982715483004,97.04644097477211,145.1860502034784,132.85226017085316,123.57959071665363,144.6305691227271,168.58188207862122,198.4,177.7345062373156,173.65810983546083,187.11696204010462,5.4532831531993426e-06,0.73664967497864,9.738948018354794e-05,,,,
P69829,16.514982142459605,7.862870654813197,20.894068127849202,12.369418547687191,23.550175313210822,6.298572688139121,27.59835778014006,9.740984798578301,26.1,22.81838898938459,14.478734070155745,17.775317852834366,0.48005398660623255,0.4569249719795108,0.9999874507963832,,,,
P69831,79.73972064492298,81.53048024217016,94.44424933980189,116.19522548233654,115.02331388853536,110.9027165721711,170.04761340134405,141.40139223742693,202.5,213.49714498067834,147.9085049322497,210.44706672194974,5.2111013241798294e-11,1.08378616259943,1.8031224816244112e-09,,,,
P69874,84.77218301451369,84.52585953924186,94.5973194359766,143.02140195763317,139.97053349998748,130.19707847760992,175.54831701388056,165.9109668919143,232.7,244.94503380604843,173.22461480342022,242.3474139399828,1.321970503253549e-23,1.1199634767426172,1.9196745439049077e-21,,,,
P69905,364.25104390600814,517.6389847752021,568.3492670967332,658.5942287984199,563.6075854619269,589.8334271753571,614.9407279945984,638.662954939045,560.7,538.2650522695922,625.5333312345731,428.6708350045145,0.7849280828482383,0.33829869880475605,0.9999874507963832,HBA1;,Hemoglobin subunit alpha (Alpha-globin) (Hemoglobin alpha chain),Homo sapiens (Human),"15,258"
P69913,127.30003402513927,114.47965250995881,150.85057978018597,186.46898460638442,179.15429976970836,178.75189831402415,216.42423523807423,224.04265036730092,270.2,280.62469658944974,197.7604336169177,249.1718663299103,0.1763820631626507,0.7096990793109157,0.9568127137197585,,,,
P69924,84.27602475272303,92.20151898798807,121.30805121846515,139.46519412517307,137.0433930655771,128.2835880407069,149.27771527814588,168.66043840764203,213.8,205.2825249444999,158.399084707632,210.28835852683517,1.6014588238561154e-08,0.7847856405274323,4.076356971757894e-07,,,,
P75736,24.666153586162842,16.84900854602828,27.246477119100057,20.564158335529957,29.404456182031595,27.745611335093848,38.12556641792544,45.012776528914245,134.6,38.41786946212751,32.51212740304434,42.53379629071081,0.0008720410731143883,1.3452412087120305,0.011342936601537816,,,,
P75818,17.861697424462747,22.18452791893723,21.200208320198637,22.96073317914435,31.267181913020025,19.85246328286887,32.624862805388936,20.974539848551665,32.400000000000006,26.967186987454518,26.529895960884183,31.18616034001744,0.009837415508298345,0.8242871106439111,0.10263819384276411,,,,
P75823,32.32116676807544,32.481144252621185,47.14558962181358,69.19143500112523,66.2598152880169,51.50478425997306,77.38920944534118,70.93636510577585,118.8,108.44957966954784,81.67046403644738,110.85767428754289,2.2041294501451926e-05,1.2399720690805325,0.0003595613014619911,,,,
P75838,6.024778893171958,5.897152991109897,5.1278482218531005,9.663608240380618,8.781421303231154,6.537758992751998,11.570445529818167,10.683660746827814,14.7,13.193177633862364,10.83737580101478,9.919262194662036,1.518652372631744e-12,1.106056815993527,6.659516196421778e-11,,,,
P75849,16.72762139751273,18.721120606698086,23.878935003256228,31.69663502844843,32.33159661644198,29.73883054020116,26.83964004047985,38.57115754920924,46.2,44.88999433911659,40.83523201822369,50.31049785132584,0.0012115495465196394,0.8923810049967337,0.015265868965961544,,,,
